0,-0
0.05,2.4882
0.1,4.1166
0.15,5.1573
0.2,5.8266
0.25,6.2541
0.3,6.5199
0.35,6.682
0.4,6.7841
0.45,6.8536
0.5,6.902
0.55,6.9322
0.6,6.9476
0.65,6.9554
0.7,6.9625
0.75,6.9709
0.8,6.978
0.85,6.9807
0.9,6.9793
0.95,6.9771
1,6.9771
1.05,6.9796
1.1,6.9823
1.15,6.9828
1.2,6.981
1.25,6.9789
1.3,6.9786
1.35,6.9802
1.4,6.9822
1.45,6.9828
1.5,6.9813
1.55,6.9787
1.6,6.9767
1.65,6.9761
1.7,6.9764
1.75,6.9765
1.8,6.9754
1.85,6.9737
1.9,6.9724
1.95,6.9724
2,6.9736
2.05,6.9751
2.1,6.976
2.15,6.9759
2.2,6.975
2.25,6.9743
2.3,6.9744
2.35,6.9752
2.4,6.9761
2.45,6.9764
2.5,6.9762
2.55,6.9757
2.6,6.9755
2.65,6.9759
2.7,6.9766
2.75,6.9771
2.8,6.977
2.85,6.9763
2.9,6.9752
2.95,6.9744
3,6.9741
3.05,6.9741
3.1,6.9743
3.15,6.9743
3.2,6.9739
3.25,6.9734
3.3,6.9731
3.35,6.9732
3.4,6.9736
3.45,6.9741
3.5,6.9744
3.55,6.9744
3.6,6.9742
3.65,6.974
3.7,6.9742
3.75,6.9746
3.8,6.9751
3.85,6.9755
3.9,6.9757
3.95,6.9756
4,6.9756
4.05,6.9757
4.1,6.976
4.15,6.9764
4.2,6.9767
4.25,6.9768
4.3,6.9766
4.35,6.9763
4.4,6.9759
4.45,6.9757
4.5,6.9755
4.55,6.9754
4.6,6.9751
4.65,6.9748
4.7,6.9743
4.75,6.974
4.8,6.9737
4.85,6.9737
4.9,6.9737
4.95,6.9738
5,6.9738
5.05,6.9737
5.1,6.9735
5.15,6.9733
5.2,6.9732
5.25,6.9733
5.3,6.9734
5.35,6.9735
5.4,6.9735
5.45,6.9736
5.5,6.9736
5.55,6.9737
5.6,6.9739
5.65,6.9741
5.7,6.9744
5.75,6.9745
5.8,6.9745
5.85,6.9745
5.9,6.9744
5.95,6.9744
6,6.9744
6.05,6.9744
6.1,6.9744
6.15,6.9744
6.2,6.9743
6.25,6.9741
6.3,6.974
6.35,6.9739
6.4,6.9739
6.45,6.9739
6.5,6.9738
6.55,6.9738
6.6,6.9736
6.65,6.9735
6.7,6.9734
6.75,6.9734
6.8,6.9734
6.85,6.9734
6.9,6.9734
6.95,6.9734
7,6.9735
7.05,5.1056
7.1,3.7663
7.15,2.9138
7.2,2.3712
7.25,2.0259
7.3,1.8062
7.35,1.6666
7.4,1.5777
7.45,1.5213
7.5,1.4855
7.55,1.4627
7.6,1.4483
7.65,1.4392
7.7,1.4333
7.75,1.4296
7.8,1.4273
7.85,1.4258
7.9,1.4248
7.95,1.4243
8,1.4239
8.05,1.4236
8.1,1.4235
8.15,1.4233
8.2,1.4231
8.25,1.423
8.3,1.4228
8.35,1.4227
8.4,1.4226
8.45,1.4224
8.5,1.4223
8.55,1.4222
8.6,1.4221
8.65,1.422
8.7,1.4219
8.75,1.4219
8.8,1.4219
8.85,1.4219
8.9,1.4218
8.95,1.4218
9,1.4218
9.05,1.4218
9.1,1.4218
9.15,1.4219
9.2,1.4219
9.25,1.4219
9.3,1.422
9.35,1.422
9.4,1.4221
9.45,1.4222
9.5,1.4222
9.55,1.4223
9.6,1.4224
9.65,1.4224
9.7,1.4225
9.75,1.4225
9.8,1.4225
9.85,1.4225
9.9,1.4225
9.95,1.4224
10,1.4224
10.05,1.352
10.1,1.332
10.15,1.3474
10.2,1.3646
10.25,1.3773
10.3,1.3859
10.35,1.3915
10.4,1.3951
10.45,1.3975
10.5,1.3991
10.55,1.4
10.6,1.4005
10.65,1.4007
10.7,1.4009
10.75,1.401
10.8,1.4011
10.85,1.4013
10.9,1.4013
10.95,1.4013
11,1.4012
11.05,1.5343
11.1,1.4922
11.15,1.4663
11.2,1.4502
11.25,1.4401
11.3,1.4336
11.35,1.4295
11.4,1.427
11.45,1.4256
11.5,1.4248
11.55,1.4244
11.6,1.4239
11.65,1.4235
11.7,1.4231
11.75,1.4228
11.8,1.4226
11.85,1.4225
11.9,1.4225
11.95,1.4225
12,1.4223
12.05,1.4221
12.1,1.4219
12.15,1.4217
12.2,1.4216
12.25,1.4217
12.3,1.4218
12.35,1.4218
12.4,1.4218
12.45,1.4217
12.5,1.4216
12.55,1.4216
12.6,1.4216
12.65,1.4217
12.7,1.4219
12.75,1.422
12.8,1.4221
12.85,1.4222
12.9,1.4222
12.95,1.4223
13,1.4225
13.05,1.4228
13.1,1.423
13.15,1.4233
13.2,1.4234
13.25,1.4235
13.3,1.4235
13.35,1.4236
13.4,1.4236
13.45,1.4237
13.5,1.4237
13.55,1.4237
13.6,1.4236
13.65,1.4234
13.7,1.4233
13.75,1.4232
13.8,1.4231
13.85,1.4231
13.9,1.423
13.95,1.423
14,1.4228
14.05,1.4227
14.1,1.4225
14.15,1.4223
14.2,1.4222
